datetime,open,high,low,close,volume
2026-06-05 09:36:00,23477.55,23486.95,23462.85,23462.85,2363022.0
2026-06-05 09:37:00,23463.6,23464.85,23447.0,23453.75,1326753.0
2026-06-05 09:38:00,23453.85,23457.05,23445.95,23450.25,1298195.0
2026-06-05 09:39:00,23451.25,23463.75,23449.0,23463.75,1513523.0
2026-06-05 09:40:00,23461.55,23464.95,23448.7,23449.15,1457806.0
2026-06-05 09:41:00,23449.5,23463.15,23447.25,23462.4,1325890.0
2026-06-05 09:42:00,23462.25,23477.1,23462.25,23470.55,1434378.0
2026-06-05 09:43:00,23471.1,23473.45,23467.55,23470.1,1205604.0
2026-06-05 09:44:00,23469.95,23480.55,23469.95,23476.3,861384.0
2026-06-05 09:45:00,23476.05,23477.95,23466.25,23468.8,1321869.0
2026-06-05 09:46:00,23468.7,23473.55,23464.15,23466.35,1249114.0
2026-06-05 09:47:00,23466.35,23467.25,23452.7,23453.2,653415.0
2026-06-05 09:48:00,23452.85,23453.95,23446.15,23448.35,868084.0
2026-06-05 09:49:00,23448.45,23457.0,23445.9,23445.9,4284109.0
2026-06-05 09:50:00,23446.1,23454.7,23439.15,23454.7,1130487.0
2026-06-05 09:51:00,23453.05,23456.75,23449.65,23450.55,852983.0
2026-06-05 09:52:00,23449.7,23455.55,23447.85,23453.95,763619.0
2026-06-05 09:53:00,23454.35,23466.6,23454.35,23463.3,1252210.0
2026-06-05 09:54:00,23463.3,23464.05,23454.1,23457.9,1606463.0
2026-06-05 09:55:00,23457.5,23463.1,23454.65,23454.85,1700485.0
2026-06-05 09:56:00,23454.75,23459.35,23454.0,23458.65,927543.0
