datetime,open,high,low,close,volume
2026-06-18 15:00:00,24121.9,24128.65,24108.3,24127.4,2844172.0
2026-06-18 15:01:00,24127.6,24137.95,24123.4,24123.55,3750961.0
2026-06-18 15:02:00,24124.15,24140.3,24122.9,24138.1,3172914.0
2026-06-18 15:03:00,24138.9,24150.65,24138.55,24147.2,2573237.0
2026-06-18 15:04:00,24148.65,24155.9,24145.1,24150.8,3207868.0
2026-06-18 15:05:00,24150.85,24157.45,24145.05,24149.1,2804129.0
2026-06-18 15:06:00,24149.9,24168.85,24149.6,24167.2,2750770.0
2026-06-18 15:07:00,24168.2,24173.0,24164.2,24171.55,2071796.0
2026-06-18 15:08:00,24173.2,24177.3,24170.25,24173.1,2377471.0
2026-06-18 15:09:00,24173.8,24176.6,24171.75,24175.55,2014392.0
2026-06-18 15:10:00,24176.2,24179.15,24173.75,24177.3,2265462.0
2026-06-18 15:11:00,24177.6,24179.95,24170.9,24171.25,2078289.0
2026-06-18 15:12:00,24172.2,24172.6,24158.05,24162.7,2667167.0
2026-06-18 15:13:00,24162.55,24183.55,24162.55,24179.0,3482699.0
2026-06-18 15:14:00,24178.15,24183.45,24175.45,24177.45,2669384.0
2026-06-18 15:15:00,24177.8,24182.2,24175.7,24179.0,2632240.0
2026-06-18 15:16:00,24178.6,24182.1,24177.6,24179.75,2037125.0
2026-06-18 15:17:00,24179.35,24182.45,24177.7,24180.25,2525680.0
2026-06-18 15:18:00,24179.9,24186.5,24178.6,24185.1,2407599.0
2026-06-18 15:19:00,24184.25,24186.7,24180.15,24182.95,2237944.0
2026-06-18 15:20:00,24183.85,24189.25,24176.75,24177.8,2886234.0
2026-06-18 15:21:00,24177.75,24179.6,24173.45,24177.8,2414267.0
2026-06-18 15:22:00,24177.55,24183.6,24176.1,24182.85,2253076.0
2026-06-18 15:23:00,24182.65,24187.45,24181.65,24184.3,2206335.0
2026-06-18 15:24:00,24183.15,24187.1,24181.4,24182.25,2691848.0
2026-06-18 15:25:00,24181.7,24184.75,24178.7,24180.4,3177886.0
2026-06-18 15:26:00,24179.45,24184.35,24179.45,24180.55,2331042.0
2026-06-18 15:27:00,24182.85,24183.45,24177.7,24180.75,2607965.0
2026-06-18 15:28:00,24180.05,24184.5,24174.55,24177.85,2658968.0
2026-06-18 15:29:00,24173.7,24183.9,24171.25,24179.4,1435175.0
2026-06-19 09:15:00,23991.2,23998.8,23947.25,23959.55,8210529.0
2026-06-19 09:16:00,23958.4,23971.65,23939.8,23971.3,5253019.0
2026-06-19 09:17:00,23970.4,23980.7,23962.55,23980.7,3953901.0
2026-06-19 09:18:00,23978.7,23980.85,23962.35,23977.8,3656797.0
2026-06-19 09:19:00,23977.15,23983.8,23970.6,23980.8,2830635.0
2026-06-19 09:20:00,23978.9,23981.2,23969.25,23976.35,2303770.0
2026-06-19 09:21:00,23976.15,23977.8,23969.9,23975.7,2401734.0
2026-06-19 09:22:00,23975.3,23977.5,23968.8,23972.25,1753465.0
2026-06-19 09:23:00,23971.7,23975.1,23967.0,23967.0,1988822.0
2026-06-19 09:24:00,23966.95,23968.7,23961.2,23963.05,1535546.0
2026-06-19 09:25:00,23963.75,23964.7,23945.65,23949.55,1973463.0
2026-06-19 09:26:00,23949.8,23960.35,23945.05,23959.85,1922401.0
2026-06-19 09:27:00,23960.6,23960.7,23952.8,23955.1,1586564.0
2026-06-19 09:28:00,23955.6,23959.75,23949.7,23957.5,1657911.0
2026-06-19 09:29:00,23957.35,23960.75,23953.5,23955.55,1724532.0
2026-06-19 09:30:00,23955.45,23957.0,23938.75,23946.1,1858069.0
2026-06-19 09:31:00,23944.6,23955.1,23943.2,23947.05,1287174.0
2026-06-19 09:32:00,23947.15,23954.9,23940.45,23954.85,1950899.0
2026-06-19 09:33:00,23954.85,23958.4,23952.55,23955.05,1097549.0
2026-06-19 09:34:00,23954.6,23956.15,23948.15,23950.05,1175494.0
2026-06-19 09:35:00,23950.0,23953.9,23946.1,23952.0,926175.0
2026-06-19 09:36:00,23952.4,23969.4,23952.4,23968.05,985371.0
2026-06-19 09:37:00,23967.45,23968.0,23958.2,23960.55,912726.0
2026-06-19 09:38:00,23960.5,23962.55,23957.45,23959.9,1314626.0
2026-06-19 09:39:00,23959.55,23970.65,23958.4,23970.4,1154038.0
2026-06-19 09:40:00,23970.8,23981.95,23970.5,23979.2,1006828.0
2026-06-19 09:41:00,23979.75,23981.35,23967.9,23968.6,1312723.0
2026-06-19 09:42:00,23968.75,23974.75,23966.4,23971.6,1073674.0
2026-06-19 09:43:00,23971.15,23978.9,23971.15,23975.05,1132052.0
2026-06-19 09:44:00,23975.25,23977.8,23972.3,23975.2,834561.0
2026-06-19 09:45:00,23975.1,23976.8,23963.9,23964.0,933228.0
2026-06-19 09:46:00,23963.7,23971.4,23961.8,23969.45,1071839.0
2026-06-19 09:47:00,23969.9,23975.4,23965.45,23975.4,1148415.0
2026-06-19 09:48:00,23975.55,23976.5,23972.05,23972.5,801739.0
2026-06-19 09:49:00,23973.2,23979.6,23972.15,23977.45,1077261.0
2026-06-19 09:50:00,23977.5,23978.6,23969.15,23971.7,1704043.0
2026-06-19 09:51:00,23971.85,23973.15,23965.0,23965.0,1041780.0
2026-06-19 09:52:00,23964.9,23973.45,23961.8,23973.4,1032738.0
2026-06-19 09:53:00,23973.65,23979.7,23970.15,23978.8,1166773.0
2026-06-19 09:54:00,23979.5,23986.7,23979.5,23985.1,976306.0
2026-06-19 09:55:00,23986.3,23990.05,23984.65,23984.65,1446661.0
2026-06-19 09:56:00,23984.75,23989.4,23983.35,23983.9,1021793.0
2026-06-19 09:57:00,23983.7,23988.6,23982.4,23984.7,840883.0
2026-06-19 09:58:00,23984.75,23987.75,23983.05,23987.75,764173.0
2026-06-19 09:59:00,23987.45,23989.45,23986.45,23987.7,621270.0
2026-06-19 10:00:00,23987.25,23989.05,23974.1,23975.6,1080202.0
2026-06-19 10:01:00,23975.45,23975.45,23967.35,23967.95,1019334.0
